Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Slovak Republic,SVK,"Malnourished children (stunting, -3SD) (% of children under 5): Q4",SH.STA.STN3.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (stunting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.STN3.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.MALN.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -2SD) (% of children under 5): Q2",SH.STA.MALN.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -2SD) (% of children under 5): Q3",SH.STA.MALN.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -2SD) (% of children under 5): Q4",SH.STA.MALN.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -2SD) (% of children under 5): Q5 (highest)",SH.STA.MALN.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.MLN3.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -3SD) (% of children under 5): Q2",SH.STA.MLN3.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -3SD) (% of children under 5): Q3",SH.STA.MLN3.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -3SD) (% of children under 5): Q4",SH.STA.MLN3.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (underweight, -3SD) (% of children under 5): Q5 (highest)",SH.STA.MLN3.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -2SD) (% of children under 5): Q1 (lowest)",SH.STA.WAST.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -2SD) (% of children under 5): Q2",SH.STA.WAST.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -2SD) (% of children under 5): Q3",SH.STA.WAST.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -2SD) (% of children under 5): Q4",SH.STA.WAST.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -2SD) (% of children under 5): Q5 (highest)",SH.STA.WAST.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -3SD) (% of children under 5): Q1 (lowest)",SH.STA.WST3.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -3SD) (% of children under 5): Q2",SH.STA.WST3.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -3SD) (% of children under 5): Q3",SH.STA.WST3.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -3SD) (% of children under 5): Q4",SH.STA.WST3.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Malnourished children (wasting, -3SD) (% of children under 5): Q5 (highest)",SH.STA.WST3.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Malnourished women (BMI is less than 18.5) (% of women): Q1 (lowest),SH.STA.LBMI.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Malnourished women (BMI is less than 18.5) (% of women): Q2,SH.STA.LBMI.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Malnourished women (BMI is less than 18.5) (% of women): Q3,SH.STA.LBMI.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Malnourished women (BMI is less than 18.5) (% of women): Q4,SH.STA.LBMI.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Malnourished women (BMI is less than 18.5) (% of women): Q5 (highest),SH.STA.LBMI.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean ideal number of children (per woman): Q1 (lowest),SH.FPL.IDLC.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean ideal number of children (per woman): Q2,SH.FPL.IDLC.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean ideal number of children (per woman): Q3,SH.FPL.IDLC.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean ideal number of children (per woman): Q4,SH.FPL.IDLC.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean ideal number of children (per woman): Q5 (highest),SH.FPL.IDLC.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean number of children ever born to women aged 40-49: Q1 (lowest),SP.DYN.CEBN.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean number of children ever born to women aged 40-49: Q2,SP.DYN.CEBN.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean number of children ever born to women aged 40-49: Q3,SP.DYN.CEBN.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean number of children ever born to women aged 40-49: Q4,SP.DYN.CEBN.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mean number of children ever born to women aged 40-49: Q5 (highest),SP.DYN.CEBN.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first birth (women ages 25-49): Q1 (lowest),SH.FPL.FBRT.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first birth (women ages 25-49): Q2,SH.FPL.FBRT.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first birth (women ages 25-49): Q3,SH.FPL.FBRT.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first birth (women ages 25-49): Q4,SH.FPL.FBRT.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first birth (women ages 25-49): Q5 (highest),SH.FPL.FBRT.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first marriage (women ages 25-49): Q1 (lowest),SH.FPL.FMAR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first marriage (women ages 25-49): Q2,SH.FPL.FMAR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first marriage (women ages 25-49): Q3,SH.FPL.FMAR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first marriage (women ages 25-49): Q4,SH.FPL.FMAR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first marriage (women ages 25-49): Q5 (highest),SH.FPL.FMAR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first sexual intercourse (women ages 25-49): Q1 (lowest),SH.FPL.FSEX.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first sexual intercourse (women ages 25-49): Q2,SH.FPL.FSEX.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first sexual intercourse (women ages 25-49): Q3,SH.FPL.FSEX.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first sexual intercourse (women ages 25-49): Q4,SH.FPL.FSEX.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median age at first sexual intercourse (women ages 25-49): Q5 (highest),SH.FPL.FSEX.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median birth interval (months): Q1 (lowest),SH.FPL.MBRI.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median birth interval (months): Q2,SH.FPL.MBRI.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median birth interval (months): Q3,SH.FPL.MBRI.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median birth interval (months): Q4,SH.FPL.MBRI.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Median birth interval (months): Q5 (highest),SH.FPL.MBRI.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q1 (lowest),SH.MLR.NETP.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q2,SH.MLR.NETP.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q3,SH.MLR.NETP.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q4,SH.MLR.NETP.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (any mosquito net) (% of pregnant women): Q5 (highest),SH.MLR.NETP.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q1 (lowest),SH.MLR.NTPI.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q2,SH.MLR.NTPI.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q3,SH.MLR.NTPI.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q4,SH.MLR.NTPI.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Mosquito net use by pregnant women (insecticide-treated net) (% of pregnant women): Q5 (highest),SH.MLR.NTPI.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People practicing open defecation (% of population): Q1 (lowest),SH.STA.ODFC.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People practicing open defecation (% of population): Q2,SH.STA.ODFC.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People practicing open defecation (% of population): Q3,SH.STA.ODFC.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People practicing open defecation (% of population): Q4,SH.STA.ODFC.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People practicing open defecation (% of population): Q5 (highest),SH.STA.ODFC.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, rural (% of rural population): Q1 (lowest)",SH.STA.ODFC.RU.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, rural (% of rural population): Q2",SH.STA.ODFC.RU.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, rural (% of rural population): Q3",SH.STA.ODFC.RU.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, rural (% of rural population): Q4",SH.STA.ODFC.RU.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, rural (% of rural population): Q5 (highest)",SH.STA.ODFC.RU.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, urban (% of urban population): Q1 (lowest)",SH.STA.ODFC.UR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, urban (% of urban population): Q2",SH.STA.ODFC.UR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, urban (% of urban population): Q3",SH.STA.ODFC.UR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, urban (% of urban population): Q4",SH.STA.ODFC.UR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People practicing open defecation, urban (% of urban population): Q5 (highest)",SH.STA.ODFC.UR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of  population): Q1 (lowest),SH.H2O.BASW.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of  population): Q2,SH.H2O.BASW.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of  population): Q3,SH.H2O.BASW.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of  population): Q4,SH.H2O.BASW.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic drinking water services (% of  population): Q5 (highest),SH.H2O.BASW.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, rural (% of rural population): Q1 (lowest)",SH.H2O.BASW.RU.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, rural (% of rural population): Q2",SH.H2O.BASW.RU.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, rural (% of rural population): Q3",SH.H2O.BASW.RU.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, rural (% of rural population): Q4",SH.H2O.BASW.RU.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, rural (% of rural population): Q5 (highest)",SH.H2O.BASW.RU.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, urban (% of urban population): Q1 (lowest)",SH.H2O.BASW.UR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, urban (% of urban population): Q2",SH.H2O.BASW.UR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, urban (% of urban population): Q3",SH.H2O.BASW.UR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, urban (% of urban population): Q4",SH.H2O.BASW.UR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic drinking water services, urban (% of urban population): Q5 (highest)",SH.H2O.BASW.UR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic sanitation services (% of  population): Q1 (lowest),SH.STA.BASS.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic sanitation services (% of  population): Q2,SH.STA.BASS.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic sanitation services (% of  population): Q3,SH.STA.BASS.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic sanitation services (% of  population): Q4,SH.STA.BASS.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People using at least basic sanitation services (% of  population): Q5 (highest),SH.STA.BASS.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, rural (% of rural population): Q1 (lowest)",SH.STA.BASS.RU.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, rural (% of rural population): Q2",SH.STA.BASS.RU.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, rural (% of rural population): Q3",SH.STA.BASS.RU.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, rural (% of rural population): Q4",SH.STA.BASS.RU.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, rural (% of rural population): Q5 (highest)",SH.STA.BASS.RU.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, urban (% of urban population): Q1 (lowest)",SH.STA.BASS.UR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, urban (% of urban population): Q2",SH.STA.BASS.UR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, urban (% of urban population): Q3",SH.STA.BASS.UR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, urban (% of urban population): Q4",SH.STA.BASS.UR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People using at least basic sanitation services, urban (% of urban population): Q5 (highest)",SH.STA.BASS.UR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population): Q1 (lowest),SH.STA.HYGN.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population): Q2,SH.STA.HYGN.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population): Q3,SH.STA.HYGN.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population): Q4,SH.STA.HYGN.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,People with basic handwashing facilities including soap and water (% of population): Q5 (highest),SH.STA.HYGN.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q1 (lowest)",SH.STA.HYGN.RU.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q2",SH.STA.HYGN.RU.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q3",SH.STA.HYGN.RU.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q4",SH.STA.HYGN.RU.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, rural (% of rural population): Q5 (highest)",SH.STA.HYGN.RU.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q1 (lowest)",SH.STA.HYGN.UR.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q2",SH.STA.HYGN.UR.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q3",SH.STA.HYGN.UR.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q4",SH.STA.HYGN.UR.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"People with basic handwashing facilities including soap and water, urban (% of urban population): Q5 (highest)",SH.STA.HYGN.UR.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Place of delivery (births at health facility) (% of births): Q1 (lowest),SH.STA.BRTF.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Place of delivery (births at health facility) (% of births): Q2,SH.STA.BRTF.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Place of delivery (births at health facility) (% of births): Q3,SH.STA.BRTF.Q3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Place of delivery (births at health facility) (% of births): Q4,SH.STA.BRTF.Q4.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Place of delivery (births at health facility) (% of births): Q5 (highest),SH.STA.BRTF.Q5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest),SH.ACS.PROB.Q1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Problems in accessing health care (any of the specified problems) (% of women): Q2,SH.ACS.PROB.Q2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
