Country Name,Country Code,Series,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],2020 [YR2020]
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, both sexes (%)",UIS.ROFST.1,..,4.43058,5.49838,6.47642,6.08403,5.14975,4.06477,4.39433,5.595,4.97113,3.80049,2.57321,2.5507,4.88417,7.21302,8.51116,7.80251,6.42402,3.5426,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, both sexes (household survey data) (%)",UIS.ROFST.H.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, female (%)",UIS.ROFST.1.F,..,4.28034,5.4389,6.65463,6.23822,5.29201,4.32073,4.60221,5.83273,5.17826,3.80835,2.56454,2.62133,5.06261,7.45116,8.63148,8.13542,6.34006,3.64721,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, female (household survey data) (%)",UIS.ROFST.H.1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q4.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q4.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, fourth quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q4.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, male (%)",UIS.ROFST.1.M,..,4.5739,5.55508,6.3066,5.93712,5.01422,3.82096,4.19639,5.36879,4.77402,3.79301,2.58146,2.48348,4.71432,6.98636,8.39664,7.48556,6.50402,3.44281,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, male (household survey data) (%)",UIS.ROFST.H.1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q3.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q3.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, middle quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q3.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q1.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q1.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, poorest quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q1.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, rural, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, rural, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, rural, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, rural, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, rural, second quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, urban, fourth quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.Q4.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, urban, middle quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.Q3.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, urban, poorest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.Q1.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, urban, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, primary education, urban, second quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.Q5.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q5.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q5.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, richest quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q5.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.RUR.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.RUR.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, female (household survey data) (%)",UIS.ROFST.H.1.RUR.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.RUR.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.1.RUR.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.1.RUR.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, male (household survey data) (%)",UIS.ROFST.H.1.RUR.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.RUR.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, middle quintile, female (household survey data) (%)",UIS.ROFST.H.1.RUR.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, middle quintile, male (household survey data) (%)",UIS.ROFST.H.1.RUR.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.1.RUR.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.1.RUR.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, richest quintile, female (household survey data) (%)",UIS.ROFST.H.1.RUR.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, richest quintile, male (household survey data) (%)",UIS.ROFST.H.1.RUR.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, second quintile, female (household survey data) (%)",UIS.ROFST.H.1.RUR.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, rural, second quintile, male (household survey data) (%)",UIS.ROFST.H.1.RUR.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.Q2.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q2.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, female, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q2.F.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, second quintile, male, adjusted location parity index (household survey data) (LPIA)",UIS.ROFST.H.1.Q2.M.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, adjusted gender parity index (household survey data) (GPIA)",UIS.ROFST.H.1.URB.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.URB.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, female (household survey data) (%)",UIS.ROFST.H.1.URB.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, female, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.URB.F.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB.Q4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.1.URB.Q4.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.1.URB.Q4.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, male (household survey data) (%)",UIS.ROFST.H.1.URB.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, male, adjusted wealth parity index (household survey data) (WPIA)",UIS.ROFST.H.1.URB.M.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB.Q3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, middle quintile, female (household survey data) (%)",UIS.ROFST.H.1.URB.Q3.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, middle quintile, male (household survey data) (%)",UIS.ROFST.H.1.URB.Q3.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB.Q1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.1.URB.Q1.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.1.URB.Q1.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB.Q5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, richest quintile, female (household survey data) (%)",UIS.ROFST.H.1.URB.Q5.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, richest quintile, male (household survey data) (%)",UIS.ROFST.H.1.URB.Q5.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB.Q2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, second quintile, female (household survey data) (%)",UIS.ROFST.H.1.URB.Q2.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children of primary school age, urban, second quintile, male (household survey data) (%)",UIS.ROFST.H.1.URB.Q2.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Out-of-school rate for children one year younger than official age, adjusted gender parity index (GPIA)",UIS.ROFST.AGM1.GPIA.CP,..,1.10464,0.96006,0.89675,1.09504,1.00282,1.00696,1.04329,1.09667,1.06336,1.0563,1.00059,1.12366,1.02963,1.06068,1.08069,1.03923,1.08922,1.0434,..,..
Slovak Republic,SVK,"Out-of-school rate for children one year younger than official primary entrance age, both sexes (%)",UIS.ROFST.AGM1.CP,..,16.03456,17.67549,18.09227,15.57045,17.54757,19.03283,17.52486,14.83886,15.30199,17.4837,17.67867,16.46398,12.27659,12.73075,16.53298,19.75561,23.41231,24.43568,..,..
Slovak Republic,SVK,"Out-of-school rate for children one year younger than official primary entrance age, female (%)",UIS.ROFST.AGM1.F.CP,..,16.94133,17.30708,17.08562,16.36661,17.57298,19.10091,17.9221,15.61163,15.81506,18.00271,17.68405,17.57725,12.46582,13.13913,17.24608,20.16104,24.53458,24.99163,..,..
Slovak Republic,SVK,"Out-of-school rate for children one year younger than official primary entrance age, male (%)",UIS.ROFST.AGM1.M.CP,..,15.16858,18.02717,19.05274,14.81117,17.52334,18.96792,17.14621,14.10247,14.813,16.98909,17.67355,15.40358,12.09641,12.34191,15.85445,19.37009,22.34554,23.90707,..,..
Slovak Republic,SVK,"Participants in literacy programmes as a % of the illiterate population, both sexes",UIS.PLILLITP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Participants in literacy programmes as a % of the illiterate population, female",UIS.PLILLITP.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Participants in literacy programmes as a % of the illiterate population, male",UIS.PLILLITP.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted gender parity index (GPIA)",UIS.POSTIMUENV.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted location parity index (LPIA)",UIS.POSTIMUENV.LPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, adjusted wealth parity index (WPIA)",UIS.POSTIMUENV.WPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, both sexes (%)",UIS.POSTIMUENV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, female (%)",UIS.POSTIMUENV.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, male (%)",UIS.POSTIMUENV.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, poorest quintile (%)",UIS.POSTIMUENV.WQ1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, richest quintile (%)",UIS.POSTIMUENV.WQ5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, rural (%)",UIS.POSTIMUENV.RUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Percentage of children under 5 years experiencing positive and stimulating home learning environments, urban (%)",UIS.POSTIMUENV.URB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Percentage of enrolment in early childhood education programmes in private institutions (%),UIS.PRP.0,..,7.06804,6.41601,6.06144,5.46675,5.0305,4.56749,4.08567,3.61311,3.58812,3.27554,2.99379,2.53053,1.6555,1.33209,0.69883,0.66118,0.58902,0.51784,0.45063,..
